userid,version,sum_gamerounds,retention_1,retention_7,user_spend
1287,Gulf of Maine,1,False,False,14.26
1288,Gulf of Maine,23,False,False,14.28
1290,Gulf of Maine,6,False,False,20.49
1298,Gulf of Maine,29,True,False,14.39
1300,Gulf of Maine,3,False,True,16.62
1305,Gulf of Maine,8,False,True,14.86
1306,Gulf of Maine,1,False,False,13.98
1307,Gulf of Maine,15,True,False,13.34
1308,Gulf of Maine,10,False,False,18.81
1311,Gulf of Maine,1,False,False,15.13
1313,Gulf of Maine,52,True,False,16.25
1314,Gulf of Maine,1,False,False,10.2
1315,Gulf of Maine,18,True,False,15.7
1316,Gulf of Maine,3,False,False,14.76
1319,Gulf of Maine,9,False,False,15.78
1321,Gulf of Maine,45,True,True,16.14
1322,Gulf of Maine,6,False,False,15.66
1323,Gulf of Maine,5,False,False,11.67
1327,Gulf of Maine,3,False,False,16.44
1329,Gulf of Maine,7,False,True,15.56
1331,Gulf of Maine,186,True,False,15.54
1333,Gulf of Maine,53,True,False,15.33
1334,Gulf of Maine,3,True,False,10.49
1337,Gulf of Maine,2,True,False,17.79
1338,Gulf of Maine,15,True,False,16.04
1340,Gulf of Maine,2,False,True,14.01
1341,Gulf of Maine,16,False,True,13.62
1342,Gulf of Maine,347,True,True,8.89
1351,Gulf of Maine,11,False,True,15.59
1353,Gulf of Maine,8,False,False,11.59
1355,Gulf of Maine,22,False,False,16.2
1356,Gulf of Maine,6,False,True,14.18
1358,Gulf of Maine,211,True,False,14.55
1360,Gulf of Maine,10,False,False,18.09
1361,Gulf of Maine,137,False,False,19.98
1368,Gulf of Maine,0,False,True,11.52
1370,Gulf of Maine,4,False,False,12.37
1371,Gulf of Maine,14,False,False,16.02
1372,Gulf of Maine,60,True,False,13.84
1374,Gulf of Maine,3,False,False,14.99
1379,Gulf of Maine,503,True,False,18.95
1385,Gulf of Maine,6,False,False,13.31
1387,Gulf of Maine,35,False,False,15.85
1396,Gulf of Maine,27,True,True,13.95
1397,Gulf of Maine,222,True,True,14.77
1399,Gulf of Maine,0,False,True,14.42
1402,Gulf of Maine,13,False,False,14.36
1403,Gulf of Maine,20,True,False,14.52
1404,Gulf of Maine,3,False,True,13.89
1407,Gulf of Maine,25,False,False,15.37
1408,Gulf of Maine,31,True,False,13.06
1409,Gulf of Maine,0,False,False,13.68
1412,Gulf of Maine,3,False,True,14.15
1417,Gulf of Maine,22,False,True,14.62
1421,Gulf of Maine,19,True,True,12.19
1424,Gulf of Maine,28,True,True,13.1
1426,Gulf of Maine,7,True,False,11.73
1429,Gulf of Maine,1,False,False,15.87
1431,Gulf of Maine,9,True,False,15.03
1432,Gulf of Maine,23,True,False,11.86
1433,Gulf of Maine,1,False,True,15.8
1437,Gulf of Maine,5,False,False,12.97
1440,Gulf of Maine,16,False,False,16.3
1441,Gulf of Maine,212,True,True,11.84
1442,Gulf of Maine,12,False,False,14.13
1444,Gulf of Maine,5,True,True,16.72
1445,Gulf of Maine,762,True,False,11.8
1446,Gulf of Maine,12,False,False,13.47
1447,Gulf of Maine,23,True,False,17.55
1450,Gulf of Maine,10,False,False,14.17
1452,Gulf of Maine,3,False,False,14.48
1454,Gulf of Maine,1,False,False,17.35
1457,Gulf of Maine,24,True,False,13.11
1458,Gulf of Maine,62,True,False,18.11
1462,Gulf of Maine,42,True,False,19.42
1463,Gulf of Maine,2,False,False,19.98
1469,Gulf of Maine,43,True,False,10.39
1470,Gulf of Maine,0,False,False,20.42
1472,Gulf of Maine,4,False,True,15.93
1473,Gulf of Maine,0,False,True,14.86
1474,Gulf of Maine,16,True,True,17.49
1475,Gulf of Maine,37,False,True,14.4
1476,Gulf of Maine,5,False,False,16.67
1477,Gulf of Maine,2,False,True,10.84
1481,Gulf of Maine,2,False,False,16.26
1482,Gulf of Maine,6,False,True,15.78
1483,Gulf of Maine,12,False,True,12.52
1485,Gulf of Maine,15,False,False,19.95
1487,Gulf of Maine,3,False,False,16.67
1488,Gulf of Maine,44,False,False,18.49
1489,Gulf of Maine,4,False,False,18.91
1490,Gulf of Maine,58,True,False,16.14
1491,Gulf of Maine,384,True,False,17.04
1492,Gulf of Maine,41,True,False,15.11
1494,Gulf of Maine,32,True,False,14.08
1500,Gulf of Maine,8,False,False,12.35
1501,Gulf of Maine,16,False,True,14.61
1502,Gulf of Maine,253,True,True,16.96
1503,Gulf of Maine,9,True,False,16.26
1504,Gulf of Maine,35,True,False,14.76
1505,Gulf of Maine,2,False,False,12.96
1507,Gulf of Maine,0,False,True,17.38
1508,Gulf of Maine,14,False,False,15.14
1513,Gulf of Maine,53,False,True,11.33
1515,Gulf of Maine,0,False,False,16.88
1518,Gulf of Maine,9,False,True,15.05
1519,Gulf of Maine,12,True,False,15.47
1521,Gulf of Maine,2,False,False,15.15
1524,Gulf of Maine,144,True,False,15.2
1526,Gulf of Maine,64,True,False,11.69
1528,Gulf of Maine,6,True,False,16.61
1534,Gulf of Maine,409,True,False,13.38
1535,Gulf of Maine,45,True,False,16.65
1538,Gulf of Maine,6,False,False,18.01
1541,Gulf of Maine,6,False,False,20.6
1542,Gulf of Maine,4,False,False,16.43
1544,Gulf of Maine,75,False,False,14.9
1546,Gulf of Maine,3,False,False,12.01
1551,Gulf of Maine,5,False,False,15.07
1552,Gulf of Maine,32,True,False,15.09
1556,Gulf of Maine,343,False,False,16.9
1557,Gulf of Maine,3,False,True,20.05
1559,Gulf of Maine,0,False,False,13.46
1561,Gulf of Maine,62,True,False,16.79
1562,Gulf of Maine,8,False,True,10.96
1565,Gulf of Maine,21,True,False,13.1
1566,Gulf of Maine,75,True,False,13.16
1567,Gulf of Maine,168,False,True,14.24
1570,Gulf of Maine,2,False,False,13.92
1571,Gulf of Maine,327,True,False,12.21
1572,Gulf of Maine,39,True,False,12.01
1574,Gulf of Maine,4,True,False,16.17
1575,Gulf of Maine,14,False,False,15.29
1578,Gulf of Maine,379,True,True,14.57
1579,Gulf of Maine,43,True,True,19.05
1581,Gulf of Maine,68,True,False,15.46
1584,Gulf of Maine,3,False,False,15.67
1587,Gulf of Maine,9,True,False,14.79
1589,Gulf of Maine,470,True,True,15.62
1591,Gulf of Maine,105,True,False,11.85
1593,Gulf of Maine,4,False,False,18.62
1595,Gulf of Maine,15,True,False,13.76
1598,Gulf of Maine,73,True,False,19.47
1599,Gulf of Maine,32,True,False,15.83
1604,Gulf of Maine,14,False,False,16.26
1606,Gulf of Maine,44,False,True,16.35
1607,Gulf of Maine,22,False,True,16.17
1612,Gulf of Maine,33,True,False,9.65
1613,Gulf of Maine,0,False,True,11.82
1614,Gulf of Maine,128,True,False,15.56
1616,Gulf of Maine,6,False,False,16.42
1618,Gulf of Maine,0,False,False,14.72
1619,Gulf of Maine,7,True,False,14.33
1620,Gulf of Maine,20,True,False,11.62
1622,Gulf of Maine,64,False,True,14.63
1624,Gulf of Maine,21,False,False,14.45
1628,Gulf of Maine,7,False,False,10.42
1629,Gulf of Maine,8,True,False,15.6
1630,Gulf of Maine,6,False,True,15.49
1631,Gulf of Maine,19,False,False,19.44
1632,Gulf of Maine,8,True,False,13.64
1633,Gulf of Maine,19,True,True,18.1
1635,Gulf of Maine,7,False,False,16.01
1636,Gulf of Maine,23,True,False,13.76
1639,Gulf of Maine,65,True,False,13.49
1643,Gulf of Maine,5,False,False,18.13
1646,Gulf of Maine,1,False,True,9.32
1647,Gulf of Maine,47,True,False,14.3
1649,Gulf of Maine,62,True,False,11.92
1650,Gulf of Maine,8,False,True,14.4
1652,Gulf of Maine,1,False,False,12.71
1653,Gulf of Maine,210,True,False,18.05
1654,Gulf of Maine,9,False,False,15.33
1660,Gulf of Maine,402,True,False,10.14
1662,Gulf of Maine,174,True,False,16.49
1663,Gulf of Maine,14,False,False,12.93
1664,Gulf of Maine,388,True,False,13.18
1669,Gulf of Maine,255,True,False,11.94
1673,Gulf of Maine,36,False,False,13.53
1677,Gulf of Maine,1,False,False,18.7
1678,Gulf of Maine,1,False,False,14.23
1680,Gulf of Maine,15,False,True,15.53
1682,Gulf of Maine,320,True,True,13.6
1684,Gulf of Maine,20,True,False,15.23
1686,Gulf of Maine,11,False,False,16.45
1688,Gulf of Maine,17,False,False,17.09
1689,Gulf of Maine,46,True,True,13.8
1690,Gulf of Maine,1,False,True,13.94
1692,Gulf of Maine,52,False,False,15.59
1693,Gulf of Maine,23,True,False,15.11
1694,Gulf of Maine,5,False,False,14.4
1695,Gulf of Maine,5,False,False,18.61
1698,Gulf of Maine,2,False,True,16.01
1699,Gulf of Maine,13,False,False,15.95
1702,Gulf of Maine,17,True,False,10.73
1703,Gulf of Maine,143,True,False,14.83
1707,Gulf of Maine,52,False,False,12.58
1711,Gulf of Maine,1,True,False,15.49
1713,Gulf of Maine,41,True,False,11.7
1714,Gulf of Maine,18,False,False,18.25
1716,Gulf of Maine,48,True,False,19.28
1717,Gulf of Maine,1,False,False,13.09
1719,Gulf of Maine,18,False,False,17.72
1720,Gulf of Maine,2,False,False,16.71
1724,Gulf of Maine,5,False,True,17.48
1725,Gulf of Maine,1,False,False,13.57
1726,Gulf of Maine,69,True,False,14.82
1731,Gulf of Maine,2,False,False,13.21
1732,Gulf of Maine,8,False,True,15.97
1733,Gulf of Maine,5,False,False,16.75
1737,Gulf of Maine,4,False,False,14.76
1738,Gulf of Maine,84,False,True,18.72
1739,Gulf of Maine,27,True,False,14.39
1740,Gulf of Maine,163,False,False,15.31
1743,Gulf of Maine,35,True,True,19.72
1744,Gulf of Maine,7,False,False,7.37
1745,Gulf of Maine,129,True,True,14.91
1747,Gulf of Maine,16,True,False,16.61
1751,Gulf of Maine,1,False,False,13.07
1752,Gulf of Maine,36,True,False,12.9
1753,Gulf of Maine,11,True,False,17.29
1758,Gulf of Maine,2,True,False,14.68
1759,Gulf of Maine,7,True,True,17.05
1760,Gulf of Maine,38,True,False,13.67
1761,Gulf of Maine,12,False,False,18.83
1766,Gulf of Maine,6,False,False,15.85
1768,Gulf of Maine,1,False,False,16.94
1769,Gulf of Maine,155,True,False,14.0
1772,Gulf of Maine,56,True,False,16.76
1774,Gulf of Maine,4,False,False,11.56
1775,Gulf of Maine,12,True,False,13.61
1776,Gulf of Maine,4,False,False,16.49
1777,Gulf of Maine,57,True,True,14.41
1778,Gulf of Maine,41,True,False,16.64
1783,Gulf of Maine,11,False,True,14.21
1786,Gulf of Maine,89,True,False,11.22
1787,Gulf of Maine,34,True,False,20.44
1788,Gulf of Maine,10,False,True,13.43
1789,Gulf of Maine,24,True,False,14.9
1791,Gulf of Maine,1,False,False,14.08
1792,Gulf of Maine,2,True,True,12.18
1795,Gulf of Maine,37,True,False,12.0
1796,Gulf of Maine,28,True,False,15.39
1797,Gulf of Maine,1,False,False,13.7
1798,Gulf of Maine,153,True,False,21.93
1799,Gulf of Maine,33,True,True,16.2
1803,Gulf of Maine,89,True,False,17.94
1804,Gulf of Maine,9,True,True,17.55
1805,Gulf of Maine,18,False,True,11.63
1806,Gulf of Maine,30,True,False,13.59
1808,Gulf of Maine,53,True,False,12.66
1810,Gulf of Maine,217,True,False,17.5
1816,Gulf of Maine,9,False,False,17.14
1817,Gulf of Maine,13,False,True,15.88
1818,Gulf of Maine,6,True,False,13.7
1820,Gulf of Maine,7,False,True,15.4
1822,Gulf of Maine,299,True,False,14.05
1824,Gulf of Maine,6,False,True,16.95
1828,Gulf of Maine,1,True,False,11.16
1829,Gulf of Maine,59,False,True,18.55
1832,Gulf of Maine,13,False,False,14.26
1834,Gulf of Maine,7,False,True,14.88
1835,Gulf of Maine,35,True,True,16.14
1838,Gulf of Maine,4,True,False,10.64
1839,Gulf of Maine,0,False,True,18.65
1841,Gulf of Maine,284,True,False,16.05
1842,Gulf of Maine,15,False,False,16.33
1844,Gulf of Maine,18,True,False,14.63
1845,Gulf of Maine,21,True,False,12.89
1850,Gulf of Maine,40,True,False,15.89
1856,Gulf of Maine,32,True,False,12.68
1858,Gulf of Maine,37,True,False,12.22
1860,Gulf of Maine,9,False,False,13.93
1861,Gulf of Maine,34,True,False,18.73
1864,Gulf of Maine,7,False,True,15.72
1866,Gulf of Maine,29,False,False,13.59
1867,Gulf of Maine,26,True,False,11.65
1870,Gulf of Maine,1,False,False,17.33
1871,Gulf of Maine,1,False,False,19.4
1873,Gulf of Maine,0,True,False,13.55
1874,Gulf of Maine,0,False,False,11.8
1879,Gulf of Maine,3,False,False,16.55
1880,Gulf of Maine,19,False,True,13.35
1881,Gulf of Maine,85,True,False,14.28
1883,Gulf of Maine,1,False,True,13.85
1892,Gulf of Maine,750,True,False,14.38
1893,Gulf of Maine,36,True,False,17.35
1895,Gulf of Maine,1,False,False,16.59
1898,Gulf of Maine,7,False,True,12.41
1901,Gulf of Maine,10,False,False,15.92
1904,Gulf of Maine,5,False,True,12.48
1905,Gulf of Maine,71,False,True,13.65
1908,Gulf of Maine,49,True,False,18.15
1909,Gulf of Maine,169,True,False,17.08
1910,Gulf of Maine,45,True,False,11.52
1911,Gulf of Maine,29,True,False,15.33
1913,Gulf of Maine,11,True,False,12.99
1916,Gulf of Maine,12,False,False,16.73
1917,Gulf of Maine,17,False,True,13.94
1918,Gulf of Maine,23,True,False,14.51
1919,Gulf of Maine,35,True,False,10.19
1922,Gulf of Maine,70,True,False,15.76
1923,Gulf of Maine,13,False,False,12.44
1926,Gulf of Maine,121,True,True,12.98
1928,Gulf of Maine,9,False,False,14.65
1930,Gulf of Maine,3,False,True,16.8
1932,Gulf of Maine,131,True,False,12.55
1933,Gulf of Maine,226,True,False,16.35
1935,Gulf of Maine,29,True,False,18.11
1940,Gulf of Maine,47,False,True,13.7
1941,Gulf of Maine,0,False,False,13.85
1942,Gulf of Maine,0,False,False,13.54
1945,Gulf of Maine,61,False,False,17.66
1946,Gulf of Maine,13,True,False,18.68
1947,Gulf of Maine,6,False,False,16.77
1949,Gulf of Maine,6,True,True,13.76
1952,Gulf of Maine,3,False,False,14.75
1956,Gulf of Maine,1,False,False,14.73
1957,Gulf of Maine,0,False,True,12.98
1960,Gulf of Maine,16,False,False,12.31
1961,Gulf of Maine,99,True,False,15.28
1962,Gulf of Maine,58,True,False,12.5
1963,Gulf of Maine,1,False,False,12.5
1968,Gulf of Maine,3,False,False,16.68
1970,Gulf of Maine,5,False,False,13.78
1971,Gulf of Maine,38,False,False,9.01
1975,Gulf of Maine,4,False,True,16.18
1976,Gulf of Maine,12,False,False,17.44
1977,Gulf of Maine,32,False,True,12.17
1978,Gulf of Maine,13,False,True,16.1
1979,Gulf of Maine,41,False,False,18.02
1980,Gulf of Maine,21,False,False,10.19
1985,Gulf of Maine,19,True,False,15.32
1986,Gulf of Maine,5,False,False,15.11
1990,Gulf of Maine,7,False,False,15.46
1992,Gulf of Maine,1,False,False,20.55
1994,Gulf of Maine,33,False,False,12.34
1995,Gulf of Maine,2,False,True,19.53
1999,Gulf of Maine,314,True,False,18.33
2002,Gulf of Maine,5,False,False,17.04
2005,Gulf of Maine,32,True,False,11.33
2008,Gulf of Maine,5,True,False,15.03
2009,Gulf of Maine,0,False,True,17.75
2010,Gulf of Maine,59,False,False,17.54
2011,Gulf of Maine,22,False,False,16.69
2012,Gulf of Maine,101,True,False,11.92
2013,Gulf of Maine,14,False,False,10.62
2015,Gulf of Maine,0,False,True,13.14
2016,Gulf of Maine,9,False,False,14.71
2019,Gulf of Maine,9,False,False,18.59
2020,Gulf of Maine,34,True,False,12.46
2021,Gulf of Maine,60,True,True,17.29
2023,Gulf of Maine,10,True,False,17.62
2025,Gulf of Maine,55,True,False,12.39
2026,Gulf of Maine,75,True,False,15.01
2027,Gulf of Maine,18,False,False,16.3
2033,Gulf of Maine,6,True,True,17.42
2035,Gulf of Maine,2,False,False,18.04
2036,Gulf of Maine,1,False,False,15.74
2039,Gulf of Maine,228,True,False,14.38
2040,Gulf of Maine,196,True,True,16.75
2043,Gulf of Maine,1,False,False,13.5
2044,Gulf of Maine,24,False,False,14.45
2045,Gulf of Maine,4,False,False,12.72
2051,Gulf of Maine,15,True,False,12.94
2052,Gulf of Maine,14,True,False,12.62
2054,Gulf of Maine,33,False,False,18.22
2055,Gulf of Maine,183,True,True,13.88
2061,Gulf of Maine,3,False,False,10.71
2065,Gulf of Maine,5,False,False,16.12
2069,Gulf of Maine,324,True,False,13.92
2072,Gulf of Maine,14,False,False,17.21
2073,Gulf of Maine,4,False,True,12.63
2074,Gulf of Maine,42,True,False,16.94
2079,Gulf of Maine,20,True,True,13.11
2082,Gulf of Maine,19,False,False,11.38
2084,Gulf of Maine,10,True,False,12.55
2088,Gulf of Maine,194,True,False,15.44
2089,Gulf of Maine,2,False,False,11.06
2090,Gulf of Maine,178,True,False,18.6
2092,Gulf of Maine,30,True,False,13.12
2093,Gulf of Maine,16,True,False,18.75
2094,Gulf of Maine,38,False,False,12.17
2095,Gulf of Maine,2,False,True,13.16
2097,Gulf of Maine,10,False,False,14.71
2098,Gulf of Maine,7,False,True,9.8
2100,Gulf of Maine,3,False,False,15.08
2103,Gulf of Maine,15,False,False,15.48
2104,Gulf of Maine,5,False,False,15.55
2108,Gulf of Maine,27,False,False,17.88
2109,Gulf of Maine,181,True,False,16.88
2112,Gulf of Maine,12,True,False,20.42
2117,Gulf of Maine,35,False,True,20.73
2119,Gulf of Maine,3,False,False,15.21
2120,Gulf of Maine,0,False,True,15.17
2122,Gulf of Maine,60,True,True,12.15
2123,Gulf of Maine,4,False,False,13.11
2124,Gulf of Maine,18,True,False,11.45
2129,Gulf of Maine,29,True,True,12.71
2133,Gulf of Maine,2,False,False,18.84
2135,Gulf of Maine,116,True,False,11.72
2137,Gulf of Maine,6,False,True,10.33
2139,Gulf of Maine,6,True,False,15.04
2140,Gulf of Maine,286,True,False,20.08
2143,Gulf of Maine,9,False,False,13.53
2145,Gulf of Maine,15,False,False,17.46
2146,Gulf of Maine,10,False,False,9.15
2147,Gulf of Maine,589,True,False,17.22
2148,Gulf of Maine,10,False,False,16.72
2149,Gulf of Maine,28,True,False,21.44
2152,Gulf of Maine,570,True,False,12.96
2154,Gulf of Maine,4,False,False,14.42
2155,Gulf of Maine,1,False,False,13.81
2157,Gulf of Maine,6,False,False,17.85
2158,Gulf of Maine,14,True,False,16.84
2159,Gulf of Maine,1,False,False,12.69
2162,Gulf of Maine,10,False,True,13.68
2163,Gulf of Maine,37,False,False,18.65
2165,Gulf of Maine,32,True,True,12.44
2166,Gulf of Maine,8,False,True,17.79
2169,Gulf of Maine,195,True,False,15.38
2170,Gulf of Maine,33,True,False,12.02
2173,Gulf of Maine,17,True,False,12.76
2176,Gulf of Maine,24,False,False,14.37
2178,Gulf of Maine,4,False,False,13.45
2180,Gulf of Maine,11,False,False,16.44
2181,Gulf of Maine,289,True,False,19.57
2187,Gulf of Maine,3,False,True,14.39
2189,Gulf of Maine,2,False,False,13.78
2194,Gulf of Maine,1,False,True,16.93
2195,Gulf of Maine,229,True,True,13.45
2197,Gulf of Maine,2,False,False,13.54
2199,Gulf of Maine,7,False,True,21.08
2200,Gulf of Maine,195,True,False,12.78
2201,Gulf of Maine,25,True,True,17.0
2202,Gulf of Maine,32,True,False,10.98
2204,Gulf of Maine,4,False,False,12.98
2206,Gulf of Maine,10,False,False,15.0
2207,Gulf of Maine,103,True,True,14.84
2208,Gulf of Maine,3,False,True,15.51
2209,Gulf of Maine,45,False,False,17.75
2210,Gulf of Maine,7,False,False,18.24
2212,Gulf of Maine,15,False,False,10.98
2215,Gulf of Maine,15,False,False,13.85
2218,Gulf of Maine,3,True,False,15.94
2219,Gulf of Maine,40,False,False,16.94
2223,Gulf of Maine,19,True,False,21.15
2225,Gulf of Maine,8,False,False,15.38
2226,Gulf of Maine,1,False,False,13.66
2228,Gulf of Maine,11,False,False,14.92
2229,Gulf of Maine,196,True,False,14.67
2231,Gulf of Maine,126,True,False,14.83
2235,Gulf of Maine,6,False,False,16.1
2237,Gulf of Maine,26,True,False,14.1
2238,Gulf of Maine,35,False,False,15.73
2239,Gulf of Maine,3,False,False,11.72
2240,Gulf of Maine,33,False,False,15.32
2242,Gulf of Maine,238,True,True,19.38
2244,Gulf of Maine,2,False,False,14.06
2245,Gulf of Maine,3,False,False,16.18
2249,Gulf of Maine,4,False,True,10.92
2250,Gulf of Maine,40,False,False,15.0
2251,Gulf of Maine,5,False,True,12.26
2254,Gulf of Maine,17,False,False,22.33
2255,Gulf of Maine,21,True,False,13.59
2257,Gulf of Maine,11,True,False,12.49
2258,Gulf of Maine,1309,True,False,16.25
2262,Gulf of Maine,8,False,True,17.25
2264,Gulf of Maine,23,True,False,15.98
2265,Gulf of Maine,2,False,False,15.39
2267,Gulf of Maine,21,False,False,17.15
2268,Gulf of Maine,0,False,False,18.13
2269,Gulf of Maine,21,False,False,16.21
2270,Gulf of Maine,281,True,False,10.29
2271,Gulf of Maine,29,False,False,12.84
2272,Gulf of Maine,26,True,False,14.96
2273,Gulf of Maine,0,False,True,13.32
2274,Gulf of Maine,2,False,False,14.0
2277,Gulf of Maine,100,True,False,14.52
2280,Gulf of Maine,297,True,False,15.7
2285,Gulf of Maine,3,False,False,14.53
2286,Gulf of Maine,71,False,False,18.97
